GeneSymbol,GSM1498849,GSM1498850,GSM1498851,GSM1498852,GSM1498853,GSM1498854,GSM1498855,GSM1498856
FAM174C,9.2026005,8.79701,8.807161,9.179865,8.210482,8.208437,8.616072,8.75294
FAM177A1,7.3843946,8.04651,7.97614985,7.40830015,8.163364,8.1160285,7.3401733,7.27958015
FAM178B,6.3228294,4.86645025,4.8871455,6.0516533,5.1095936,5.2248801,5.70021165,5.6456048
FAM180A,7.4851913,7.5742373,7.570755,7.505632,7.363716,7.3402534,7.4801364,7.5025644
FAM180B,7.450712,7.6423764,7.7068124,7.4897933,7.961235,7.952022,6.9262924,7.0126505
FAM181B,16.058382,15.647193,15.652536,16.045544,15.56183,15.56183,15.444471,15.444471
FAM183A,8.883415,5.0067863,4.9213014,8.836573,5.3412247,5.3251185,6.426216,6.399788
FAM184B,4.7792044,4.455903,4.4121146,5.055805,4.5349073,4.4341145,3.7003975,4.0664115
FAM185A,8.425864,8.8772475,8.91556485,8.50619425,8.26476925,8.20932105,8.71638015,8.73599
FAM189A1,9.416363,9.228718,9.219326,9.407758,8.628008,8.604348,8.530246,8.525231
FAM189B,6.69238335,6.87521425,6.9142932,6.757264,6.37139585,6.3246382,7.45836915,7.3959745
FAM193A,9.75567775,9.69435825,9.704787,9.75359725,9.7439575,9.7206005,10.226857,10.1956025
FAM193B,12.451002,12.227737,12.195563,12.425263,12.1428795,12.10335,11.894926,11.857606
FAM199X,6.059521,6.1575513,6.2102027,6.1411157,7.961006,7.9720283,6.332028,6.3538804
FAM200A,6.2350826,6.044399,5.880953,6.2907505,6.71534,6.630368,6.563201,6.649492
FAM200B,7.198081,7.7259707,7.742461,7.2057953,7.711438,7.670428,8.268064,8.199522
FAM204A,5.7457717,5.431927667,5.483854467,5.8072671,5.807200467,5.720042933,5.6881791,5.6481981
FAM207A,7.921543,8.188792,8.154535,7.890491,7.871416,7.849243,7.8712583,7.7994533
FAM209B,8.914394,8.503361,8.436763,8.887406,8.724488,8.724013,8.119128,8.158647
FAM20A,4.4077544,4.981439,5.341336,4.5330386,4.4717774,4.267622,6.5511723,6.5444345
FAM20B,7.638575,8.880869,8.85623,7.6346564,7.49456,7.5380177,7.6269197,7.6141505
FAM20C,8.661398,7.7585387,7.726464,8.658656,6.8924093,6.873522,8.23962,8.280281
FAM210A,6.574283,6.983362,7.035813,6.7166433,8.724237,8.689904,7.6670375,7.5640783
FAM210B,8.427434,7.6730595,7.6370125,8.394206,7.9236608,7.9004383,7.5331826,7.5242386
FAM214A,4.2011857,5.103389,5.377437,4.0750465,6.7729306,6.8263483,5.956175,6.1410284
FAM214B,6.3759737,6.884841,6.815229,6.3538804,6.2566833,6.4481664,5.5409594,5.585302
FAM216A,7.2966747,8.479154,8.560414,7.386796,9.10514,9.091119,9.776179,9.755373
FAM217A,5.082575,5.470935,5.199884,5.2101226,2.4400375,3.1281376,2.4236932,2.3443875
FAM217B,7.6919093,7.2360797,7.181117,7.6495805,6.9796624,6.975729,6.452987,6.623295
FAM219A,5.338566,4.81046125,4.98274515,5.4359485,4.9903992,4.8507828,4.3490001,4.3849201
FAM221A,10.96509325,9.696318,9.742233,10.97834075,9.1372905,9.18059975,8.912539,8.883378
FAM227A,4.6398883,4.412644,4.1133566,4.244035,3.2667522,3.2324893,4.1603513,3.8518758
FAM229B,9.090071,10.558173,10.526553,9.107147,10.136271,10.1254015,11.666819,11.670674
FAM234A,6.750229,6.6861296,6.717399,6.852683,6.588985,6.587337,6.0936522,6.1482487
FAM241A,7.82815125,7.0519955,6.9967805,7.799723,8.26206515,8.2412318,8.2247683,8.2045295
FAM241B,8.230264,8.266591,8.197176,8.245743,7.9967446,7.9556613,7.3751073,7.4184165
FAM32A,10.413125,10.694745,10.729077,10.448331,10.887335,10.937035,10.712166,10.7065115
FAM3A,6.530262133,5.801405433,5.9034077,6.628349333,6.4078242,6.3596128,6.159286667,6.005337367
FAM3B,11.9997665,8.745827,8.778116,12.0004735,9.42400425,9.4177125,9.518477,9.5015065
FAM3C,6.6817684,7.443779,7.452826,6.5963864,7.5864286,7.6126328,7.3090143,7.230805
FAM43A,11.274378,10.488099,10.48201,11.322582,10.712742,10.723753,11.56149,11.5305805
FAM43B,6.703823,9.672568,9.6706295,6.751368,9.106574,9.130437,10.8197565,10.826435
FAM50A,13.426508,13.402797,13.4196615,13.379078,13.535063,13.519911,13.4104395,13.384577
FAM53A,7.841441,7.864988,7.8358464,7.8570375,7.5472875,7.6084805,7.7007565,7.7857723
FAM53C,8.936619,9.109769,9.12861,8.924818,8.96381,8.905509,8.832964,8.824216
FAM71D,7.264163,7.6992083,7.7849216,7.1164837,7.336997,7.348313,7.4932294,7.4740486
FAM71E1,5.3097167,3.4648669,3.7620766,5.550266,4.751472,4.7293396,3.6216478,3.5576963
FAM71F1,7.975811,6.9421473,6.880531,7.9826536,6.611649,6.6396513,6.4334307,6.391778
FAM71F2,3.1895004,3.4093108,3.6399355,2.4148831,3.9983318,3.66407025,3.67909945,3.5167255
FAM72B,5.378952,3.8316517,4.058203,5.5618773,4.064164,4.3420424,4.4411383,4.3193564
FAM76A,5.37431452,6.13513928,6.11480332,5.51778244,5.85556872,5.9493999,5.621066,5.83100308
FAM76B,9.869957,9.944328,9.964401,9.87147,10.668064,10.640514,9.98994,9.984144
FAM78A,3.147593,5.0140324,4.714689,2.8912382,4.047081,4.3011765,5.1897116,5.3434777
FAM81A,5.1015296,3.203693,3.4815893,5.1129994,4.8645062,4.852607,4.1573615,3.7455292
FAM81B,6.007717,5.7218595,5.8281817,6.1160493,5.8306036,5.8794346,5.4950666,5.4452615
FAM83A,7.7979405,7.498291,7.452936,7.77106,7.59052485,7.5589055,7.715958,7.63562715
FAM83B,10.7427435,10.12891,10.151455,10.773911,10.023194,10.023764,8.414119,8.368593
FAM83C,6.885805,6.5070524,6.5302787,6.9976006,6.364904,6.2296934,6.2869973,6.2540426
FAM83D,6.6054177,7.2197857,7.2825475,6.5050793,8.270057,8.302496,8.288519,8.334219
FAM83E,10.028488,9.798155,9.775942,10.0045805,8.01709,7.945679,7.3191924,7.3821907
FAM83F,7.60854135,6.8962852,6.9214007,7.54091465,7.0749483,7.0618112,7.64671015,7.6946045
FAM83H,4.1399446,3.2496636,3.2817156,3.6060436,3.8829186,3.4313648,2.4469442,3.1699722
FAM86B2,6.501225,6.376833,6.3041563,6.4509254,6.387491,6.386947,6.4208875,6.2638583
FAM89A,8.939477,9.446457,9.446154,8.971204,8.318494,8.282622,9.040793,8.991744
FAM8A1,6.0361676,5.9206095,5.6686897,6.2197776,6.6930094,6.6991043,6.1843843,6.2045817
FAM90A1,3.4740074,3.0981312,3.7074325,3.6104438,3.5410864,3.5193753,3.4909515,3.188178
FAM91A1,7.529858,8.500874,8.472236,7.514809,9.454238,9.467578,8.3576,8.333499
FAM92A,7.624943,7.550767,7.566493,7.5568347,7.991183,7.920161,7.8878965,7.9312654
FAM92B,3.4358952,5.9956408,6.020981,2.4148831,5.6720796,5.635109,5.9275007,5.763211
FAM98A,7.1411376,5.6317053,6.194827,7.0719466,5.839189,5.829057,6.4642663,6.479077
FAM98B,7.51197625,6.30347225,6.2486985,7.3525865,6.9040052,6.961111,6.66937995,6.66313725
FAM98C,8.493824,8.914265,8.872406,8.527959,8.47632,8.433247,8.355456,8.294046
FAN1,6.619832,6.1763005,6.202175,6.4557486,6.6135244,6.628992,7.0038686,6.9736943
FANCA,7.749149,7.798034,7.763015,7.7183924,7.4635687,7.429059,7.2622676,7.2416825
FANCB,5.055536,5.0152335,4.798719,4.969614,5.794578,5.7563877,4.9581084,4.718751
FANCC,7.3733575,5.80828485,5.9032805,7.302908,5.69409085,5.82214075,5.6071293,5.6069948
FANCD2OS,5.259291,4.996395,4.66959,5.3317175,4.8946714,4.8288307,4.1655045,3.7489831
FANCE,8.173679,8.1454315,8.215166,8.064955,7.9309053,7.9779778,8.584852,8.579239
FANCG,9.668622,9.047272,9.029736,9.677416,7.9754963,7.9710965,9.0934515,9.144995
FANCI,8.31206845,8.8093175,8.809294,8.2875465,7.996892,7.98086735,8.3961085,8.3537395
FANCL,9.465702,10.116477,10.129567,9.511479,9.701285,9.701086,9.863423,9.896589
FANCM,5.3126044,4.689437,4.8773456,5.1699176,5.3053546,5.1457415,5.009018,4.743416
FANK1,9.372347,10.864994,10.87074,9.390261,8.732985,8.793395,10.22012,10.175266
FAP,2.3671098,10.006308,10.010652,2.4148831,10.677236,10.659427,12.343557,12.335419
FAR1,9.296209,10.033539,10.025922,9.220885,10.909162,10.931137,9.292967,9.332126
FAR2,4.0568175,4.9126587,4.6561093,2.4148831,5.110526,5.2182617,5.772313,5.6695466
FARP1,4.65056092,5.14840406,5.16754082,4.59271076,5.27895708,5.3553975,4.95358886,4.92331442
FARP2,8.687361,9.805083,9.793967,8.683715,7.868308,7.898431,8.0482,8.008804
FARS2,10.701106,11.122914,11.102114,10.723753,9.632384,9.625874,10.918482,10.990297
FARSA,7.2881107,7.333682,7.340064,7.250008,8.307581,8.312344,7.329297,7.25663
FARSB,7.00511835,6.8257115,6.8013965,7.0123405,7.7797207,7.792885,7.6133926,7.5934441
FAS,9.21156158,8.79479686,8.7781691,9.2243626,9.37582834,9.3876786,10.2463364,10.2681207
FASLG,10.660495,9.984144,10.008253,10.673024,8.8237095,8.802576,9.196252,9.148077
FASN,5.8965244,5.5485253,5.6445684,5.8774605,5.5574417,5.7120614,5.5314546,5.6447964
FASTK,8.29415225,8.20776775,8.2529395,8.2806015,7.8464367,7.85048475,8.4203415,8.42273725
FASTKD1,11.558344,10.757176,10.729999,11.514693,9.766109,9.744564,10.312151,10.294608
FASTKD2,13.227543,12.804543,12.792219,13.298441,12.821613,12.792219,12.876514,12.828909
FAT1,5.5832577,5.9279733,5.537821,5.7176676,7.8788223,7.8387957,4.2497864,4.025041
FAT2,5.8481927,5.757287,5.623455,5.7220883,7.017925,7.0424523,5.4197264,5.2434273
FAT3,2.3671098,3.1556838,3.8740063,2.4148831,2.4733315,2.322106,4.768184,5.2234163
FAT4,4.1391706,4.3696365,4.48585,3.8762865,6.2262154,6.23431,5.0103106,4.9882927
FATE1,6.8875465,6.8501616,6.9755974,6.8664036,6.4604506,6.4368186,5.7804384,5.7672515
FAXC,4.505546,4.4794264,4.3894825,4.378374,3.983595,3.984858,6.2382765,6.1283145
FAXDC2,6.3020706,6.1624784,6.0865827,6.1445837,6.169251,6.0656037,6.6964846,6.6478786
FBF1,10.680873,9.391597,9.435561,10.768816,9.306545,9.371295,7.0954094,7.1834826
FBH1,2.7078655,2.4042,2.9781067,2.990831,4.432514,4.5345135,3.4828203,2.948555
FBL,14.544017,14.930769,14.916232,14.549117,14.758209,14.779467,13.982326,13.972384
FBLIM1,8.716686,8.999090133,8.981448,8.692626667,8.138049333,8.130865,8.697576233,8.722254667
FBLN1,6.9046174,8.328692125,8.31309075,6.96227725,8.76031665,8.739073825,10.63159625,10.64194325
FBLN2,4.6411592,4.9486613,4.4814646,4.60617505,5.316611575,5.261735925,6.739676425,6.8143961
FBLN5,4.9464493,6.1450768,5.995813,4.6293697,7.8163085,7.79866,8.351394,8.347466
FBLN7,5.27399085,4.7131905,5.10592675,5.29084675,5.0266606,4.9066688,5.2274975,5.3545982
FBP1,8.75647,8.467279,8.505759,8.732985,7.8782496,7.8624163,8.025927,8.00846
FBRS,5.9569497,5.488802,5.168275,5.8107634,5.5044165,5.4731064,5.7240534,5.750006
FBXL12,6.685114,6.327733,6.268386,6.80855,7.0896745,7.0714955,6.2540426,6.2412367
FBXL13,6.9937495,6.3486602,6.3641617,7.04410365,6.149377,6.1975524,5.7303823,5.8757901
FBXL15,10.698261,10.374914,10.359522,10.710985,9.593225,9.539195,10.194144,10.110241
FBXL16,5.336185,4.988624,4.714038,5.3022103,4.6199965,4.415585,3.6890173,4.102544
FBXL17,5.087491,4.608537,4.8160305,5.105544,4.138132,4.215299,3.113155,2.6828904
FBXL18,7.455352,7.2634206,7.199887,7.3573065,7.073323,7.0343947,7.174903,7.116194
FBXL19,3.6868572,5.7809925,5.769241,4.479125,2.3805926,2.5367532,2.870759,2.937197
FBXL2,5.7981507,5.4606359,5.30872605,5.62253265,6.98836715,6.9200713,6.3310983,6.30730535
FBXL20,6.34805775,5.85985085,5.94324865,6.3426848,6.97833675,6.9358237,5.9881544,5.9588033
FBXL22,5.7038846,5.770934,5.740944,5.5888157,5.490058,5.540544,7.7788887,7.715164
FBXL4,6.367073,6.905622,6.9268603,6.431508,6.7342434,6.717772,7.3856864,7.498749
FBXL5,6.05878925,6.4664094,6.5073787,6.08963,9.077087,9.07887475,9.0870895,9.063729
FBXL7,5.981118,4.4291534,4.7555766,5.8573995,4.88551,4.797155,4.020092,3.8537986
FBXL8,6.1354113,5.7086134,5.8453274,6.029197,5.4866743,5.5031476,5.406059,5.510575
FBXO11,5.4429646,5.169797,5.021232,5.0419955,7.402587,7.3526444,6.066298,6.0241566
FBXO15,4.87946615,4.18372575,3.78267405,4.7759092,3.82804465,3.8766264,4.82507865,4.43190285
FBXO16,7.755825,7.813294,7.753089,7.713499,7.6071725,7.5981383,7.210597,7.121302
FBXO17,2.3671098,2.4042,2.4315624,2.971641,2.5827334,2.4147944,3.1223865,2.671514
FBXO21,6.5322395,5.4977279,5.63996285,6.5056567,6.1983995,6.3240805,5.65848035,5.54398525
FBXO22,8.780206,9.234306,9.2384682,8.860687233,9.246786833,9.265740767,8.8981819,8.844427
FBXO24,5.9071617,5.925897,5.924441,5.8227468,6.381459,6.3572435,5.751246,5.710727
FBXO25,11.15945367,11.03384433,11.035781,11.165154,10.84339233,10.84681167,10.89801833,10.92076367
FBXO27,5.6036453,5.168275,4.7345457,5.3800316,5.2150636,5.2672186,5.736262,5.576299
FBXO28,7.30359,8.420544,8.444687333,7.224631567,8.2958858,8.316500833,7.422719,7.4409931
FBXO3,8.721092,8.88630475,8.8516275,8.740643,9.7682725,9.7461135,8.993947,8.9856955
FBXO31,5.411553,5.076976,5.2902727,5.3313622,4.4563427,4.443527,5.3265023,5.2608914
FBXO32,8.674935,10.784833,10.775956,8.596647,10.862997,10.831604,11.217656,11.199336
FBXO33,7.7170916,7.8848763,7.8463044,7.749016,9.028924,9.017646,8.788012,8.702888
FBXO36,6.774812,6.76063,6.7958016,6.7349052,6.4503126,6.3899317,7.527247,7.542061
FBXO38,7.85319375,8.902541,8.85562885,7.908996,8.90132525,8.85986535,9.1751539,9.1808225
FBXO39,4.6847706,4.5014715,4.9024196,4.885314,5.0330906,5.4303093,4.4272323,4.5981936
FBXO4,11.0156185,10.3060385,10.2989565,11.014689,9.6164195,9.633679,10.7444855,10.7651965
FBXO40,3.1238005,2.9025097,2.969323,2.4148831,4.382627,4.2525816,3.3664815,3.3336382
FBXO41,6.3882427,6.7192354,6.5273767,6.3391023,6.6137514,6.559573,6.8731794,6.8337135
FBXO42,5.25235,5.0983667,5.3731246,5.3544197,4.847413,4.878645,5.38475,5.3825183
FBXO43,4.34541,2.4042,3.4721859,3.868355,2.6902165,3.3631623,3.7624617,3.8464847
FBXO45,5.9366493,5.751025,5.58464,6.0234995,5.797895,5.871822,5.782739,5.674778
FBXO46,10.842115,10.997688,11.0113735,10.86404,10.754803,10.777264,10.586786,10.584616
FBXO47,4.034553,3.831295,3.674419,3.3970928,5.1851516,5.3135853,4.6107516,4.456665
FBXO48,6.8061047,6.9015408,7.0775814,6.754199,7.0959544,7.1746817,7.0711703,7.113886
FBXO5,6.79566085,6.141664,6.2287366,6.74903,6.39377025,6.378438,6.17547705,6.15088465
FBXO6,7.5796456,8.306448,8.317487,7.5678253,8.281166,8.291055,8.71848,8.727359
FBXO7,8.2722983,9.0678415,9.05958975,8.20956185,9.888885,9.9069335,9.5762885,9.5717385
FBXO8,9.88647,10.183495,10.211616,9.899844,11.12503,11.085769,10.681873,10.715568
FBXO9,9.475156333,8.8093121,8.827492667,9.474886333,8.532439733,8.499865833,8.848643833,8.819454267
FBXW10,6.3392,3.002973,3.4095342,6.249881,4.5526032,4.5033226,2.483952,2.7591114
FBXW11,5.7647214,5.623834,5.6588926,5.701022,5.9046965,5.711395,5.9628296,5.748897
FBXW12,4.625229,4.44457255,4.3173813,4.7403747,3.48616035,3.5479075,4.7151835,4.77814365
FBXW2,5.269241,6.1413856,6.1332784,4.83882,6.9827127,6.9716926,6.7757664,6.7713585
FBXW5,9.640641,8.955325,8.990197,9.660512,8.93195,8.949951,9.092812,9.116163
FBXW7,5.778364867,5.747175333,5.790297167,5.7030352,6.235672667,6.225183033,5.672581233,5.562304833
FBXW8,5.899579,6.119139,6.1620626,6.0408363,6.3283114,6.3001194,6.324028,6.3351164
FBXW9,8.107882,7.864652,7.8615923,8.12154,7.774737,7.829827,7.755825,7.806835
FCAMR,6.1678975,5.70339,5.69930555,5.994874,6.2348566,6.26734465,5.5994375,5.10250825
FCAR,5.9972584,5.867356256,5.868801244,6.02791,5.728114978,5.687074656,5.718930289,5.7006038
FCER1A,7.8169613,7.6558056,7.668519,7.8862257,7.3295097,7.2909837,8.4216175,8.517951
FCER1G,7.1522875,11.331979,11.288313,7.1817856,9.98884,9.976724,10.043389,10.054284
FCF1,9.964699,9.272262,9.307938,9.915005,8.522806,8.488885,9.060756,9.025521
FCGBP,5.384547,6.037753,5.9308257,5.524557,5.4437256,5.4977317,5.840577,5.9209013
FCGR1B,4.721762,8.682942,8.811522,5.065318,7.476293,7.5084996,9.003961,8.96851
FCGR2A,5.0762267,9.889566,9.897591,5.028843,9.081056,9.066809,9.20313,9.133128
FCGR2B,8.14372575,10.716029,10.7444675,8.157763,9.2893315,9.302923,10.3099325,10.2884425
FCGRT,7.8594995,8.02393,7.970293,7.8879404,7.880395,7.8502765,8.019853,8.068442
FCHO2,5.663677,6.776341,6.7090716,5.99704,7.458998,7.475364,6.359888,6.376833
FCHSD1,7.12521,7.107142,7.121113,7.1012774,6.620048,6.585852,6.577471,6.441933
FCHSD2,6.3266196,6.1163445,6.2595625,6.176046,7.3954926,7.4178495,6.85122,6.9214334
FCMR,5.753707333,5.325248367,5.182293333,4.988746133,5.203217533,5.1441113,5.975317167,5.895760433
FCN1,7.5982814,7.2842164,7.3596487,7.591563,7.0499496,7.031662,7.1159635,7.0870914
FCN3,5.40961975,5.4320818,5.3931234,5.40911235,6.5562425,6.512504,5.94922785,5.86555685
FCRL1,4.2150271,3.1780146,3.17081175,4.4962675,3.4779724,3.64402115,4.0820722,4.3106277
FCRL2,4.1918077,6.373441,6.3568907,4.4746966,5.412321,5.2700987,8.088367,8.07884
FCRL3,5.7787976,5.8202972,5.71265,5.6708913,5.7736373,5.616463,5.3986335,5.5276146
FCRL6,4.699486,5.1194005,5.0950146,4.37362,4.1081185,4.0096984,6.3785768,6.3008842
FCRLA,6.1347245,6.1350613,6.142343314,6.058246243,5.8676606,5.823616371,6.363059314,6.3325309
FCRLB,3.7988265,3.8352067,3.839369,3.9034226,3.907622,3.5766375,3.2430282,2.552243
FCSK,3.86403,4.2748146,4.574068,4.0276494,5.103389,5.024611,5.2513475,5.139818
FDCSP,12.250772,9.545835,9.53455,12.25336,9.6057,9.643779,10.156519,10.149679
FDFT1,10.287418,11.713575,11.698877,10.308725,12.0211115,12.029699,11.570206,11.567876
FDPS,7.612190567,9.293550667,9.300317,7.670151,7.916730767,7.808744067,8.642594333,8.656805
FDX1,12.429198,12.6669855,12.651361,12.451646,13.178849,13.205242,13.280524,13.308866
FDXR,9.01048575,8.08477625,8.115947,8.98695675,7.67733115,7.6582645,7.4079897,7.4093223
FECH,3.475433,5.15246035,5.23026825,4.14918115,5.31593755,5.37030425,5.7093854,5.6859965
FEM1B,4.586587,5.968526,5.933508,4.382627,7.6155257,7.5532413,7.048936,7.168092
FEM1C,4.7402635,6.536804,6.3772936,4.460408,9.1614895,9.189983,7.577075,7.5538187
FER,4.6435137,6.242538,6.1807523,4.076811,7.3856864,7.3717275,6.796479,6.846412
FER1L5,5.5786624,6.2635303,6.3630266,5.5276146,5.081773,5.0967093,4.1500373,3.711504
FERMT1,10.163415,9.410201,9.341188,10.223422,10.562908,10.563899,7.5995045,7.606026
FERMT3,5.88455715,6.48321965,6.5446005,5.88868675,5.4979391,5.36703615,5.91661425,5.78737935
FES,5.23968695,5.032562275,5.26122995,5.3590574,5.088627075,5.038377775,5.394006725,5.454821875
FEZ1,8.2256015,8.8363625,8.857609,8.1863355,8.459498,8.5017345,9.3548575,9.349103
FEZ2,8.4282623,9.28478775,9.3108613,8.4212843,9.1339785,9.15650735,9.974091,9.98251225
FFAR2,8.153709,10.284264,10.258258,8.04463,9.50083,9.427508,10.202144,10.300597
FFAR3,5.5779076,4.877473,4.840263,5.345203,4.998905,4.874238,6.1025124,6.367274
FFAR4,5.0213223,5.4412227,5.4612713,4.962655,6.3371987,6.273142,5.7477355,5.977486
FGA,7.2289977,7.62265635,7.65776925,7.2182242,8.7232195,8.6519735,7.16823765,7.1515495
FGB,2.9816196,7.5096455,7.638692,2.9760659,6.1171565,6.2784643,2.6052687,2.3443875
FGD1,2.6681762,2.4042,3.4449925,2.4148831,3.9454548,3.996235,5.1945786,4.9664087
FGD2,9.840304,9.256169,9.228356,9.842441,10.332097,10.31041,9.428185,9.41999
FGD3,8.199522,7.9654856,7.890491,8.218048,7.391272,7.3901052,7.6493573,7.576307
FGD4,9.11203,10.3470955,10.361526,9.131036,10.511939,10.506149,9.161918,9.159033
FGD5,6.196892,6.3890657,6.4316773,6.2913513,6.8271384,6.835829,6.73297,6.684229
FGD6,9.439414,11.082388,11.082388,9.44897,12.3189945,12.285082,10.584616,10.554063
FGF10,2.7363713,3.6085076,3.0056007,2.8976817,2.4712808,2.434417,6.927156,6.93586
FGF12,5.0858045,5.7198644,5.7146864,5.1932187,5.353971,5.4157662,5.9946156,6.006347
FGF13,5.028802867,4.398773333,4.320753967,4.8775221,3.936961667,3.984559733,5.092989867,4.9170335
FGF14,4.9914355,5.0986524,5.386674,4.9148836,5.586908,5.4792976,5.477264,5.5748043
FGF16,3.1769202,4.132757,3.864866,3.2943244,2.3620546,2.322106,5.353023,5.3858004
FGF17,4.705767,3.854369,3.6901045,4.958543,3.9448903,3.88693,2.4495506,2.3443875
FGF18,6.646537,5.860108,5.6689525,6.636675,5.808543,5.836798,7.305793,7.3515186
FGF19,5.3659744,5.5837307,5.2524705,5.379536,5.6503167,5.556339,5.9207406,6.2600756
FGF2,4.85953,9.196971,9.203436,4.755066,11.301803,11.398492,9.116163,9.085447
FGF20,11.251017,8.979231,9.057939,11.216358,6.311987,6.288612,7.6820493,7.65965
FGF21,4.3685913,4.0560274,4.116357,4.516692,4.156788,4.1821737,4.5211897,4.600051
FGF3,4.7461014,4.48131,4.18963,5.121333,4.5552344,4.42344,4.696961,4.4469886
FGF5,2.3671098,5.92561185,5.9891318,2.4148831,3.80776645,4.059222,3.2422768,3.2407318
FGF8,5.961882275,6.08039685,5.798815375,5.77686675,5.699474675,5.596477675,5.5850547,5.455159125
FGF9,4.204125,2.9070723,2.4315624,4.349481,2.520103,2.4471571,5.5369596,5.353971
FGFBP1,9.465341,11.17666,11.13793,9.6057,13.405841,13.392091,12.239252,12.187253
FGFBP2,8.464303,7.925212,7.972881,8.429426,7.7463546,7.783245,8.132132,8.104631
FGFR1,6.712198871,6.451105871,6.426052057,6.670213257,6.7371239,6.622536014,6.839219471,6.8274076
FGFR1OP2,8.354214467,8.6667331,8.6558759,8.318101767,10.19214667,10.19725733,9.557236667,9.566455
FGFR2,8.128412529,7.616445229,7.598578386,8.134169471,7.157404471,7.143131914,6.863792514,6.915627743
FGFR3,5.845606433,5.716573267,5.622349633,5.8247881,5.495970733,5.506960967,5.2329245,5.2876881
FGFR4,6.976511,6.5266245,6.53375935,7.0855618,6.4496215,6.4395505,6.112693,6.129535
FGFRL1,8.951801,8.9603,8.948166,8.941786,8.514797,8.601933,8.191303,8.135687
FGG,2.5372442,3.0061807,2.4315624,2.4148831,10.194539,10.283559,4.2506058,4.14635115
FGGY,5.15089205,5.8517113,5.79241065,5.22691915,4.9610297,5.03826285,5.686146,5.68631585
FGL1,4.540825,4.4603224,4.315726,4.76362,3.7992096,3.5565467,3.9656396,3.6853528
FGR,2.3671098,3.3246312,2.4315624,2.4148831,3.7543807,3.537855,4.568482,4.5786457
FH,7.902176,7.6371408,7.628815,7.8779454,7.424822,7.411163,7.218457,7.2338123
FHAD1,7.258309,6.096555,5.8645463,7.2217298,6.0844126,6.021589,6.2215548,6.2532716
FHDC1,6.40397,5.876052,5.9310865,6.160394,7.483932,7.475225,5.2888904,4.9550514
FHIT,7.040935,4.719158,4.8071756,7.0081415,4.0692177,4.183564,4.904133,4.892219
FHL1,6.206200775,7.01455625,6.949651,6.17894775,7.0942995,7.08241785,7.84322075,7.91759075
